PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S,Pclass_2,Pclass_3
504,0,"Laitinen, Miss. Kristina Sofia",0.4596632319678311,0.0,0.0,4135,0.14750000000000002,False,False,True,False,True
507,1,"Quick, Mrs. Frederick Charles (Jane Richards)",0.4093993465694898,0.0,0.3333333333333333,26360,0.4,False,False,True,True,False
508,1,"Bradley, Mr. George (""George Arthur Brayton"")",0.34656948982156316,0.0,0.0,111427,0.4084615384615385,True,False,True,False,False
509,0,"Olsen, Mr. Henry Margido",0.34656948982156316,0.0,0.0,C 4001,0.3465384615384615,True,False,True,False,True
510,1,"Lang, Mr. Fang",0.32143754712239253,0.0,0.0,1601,0.8691661538461539,True,False,True,False,True
511,1,"Daly, Mr. Eugene Patrick",0.35913546117114853,0.0,0.0,382651,0.11923076923076924,True,True,False,False,True
512,0,"Webber, Mr. James",0.34656948982156316,0.0,0.0,SOTON/OQ 3101316,0.12384615384615387,True,False,True,False,True
513,1,"McGough, Mr. James Robert",0.4470972606182458,0.0,0.0,PC 17473,0.40442307692307694,True,False,True,False,False
514,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0.6732847449107816,0.2,0.0,PC 17603,0.9138461538461539,False,False,False,False,False
515,0,"Coleff, Mr. Satio",0.2963056044232219,0.0,0.0,349209,0.11532,True,False,True,False,True
516,0,"Walker, Mr. William Anderson",0.5853229454636844,0.0,0.0,36967,0.5233969230769231,True,False,True,False,False
517,1,"Lemore, Mrs. (Amelia Milley)",0.4219653179190751,0.0,0.0,C.A. 34260,0.16153846153846155,False,False,True,True,False
518,0,"Ryan, Mr. Patrick",0.34656948982156316,0.0,0.0,371110,0.37153846153846154,True,True,False,False,True
519,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0.4470972606182458,0.2,0.0,226875,0.4,False,False,True,True,False
520,0,"Pavlovic, Mr. Stefo",0.39683337521990447,0.0,0.0,349242,0.12147384615384617,True,False,True,False,True
522,0,"Vovk, Mr. Janko",0.2711736617240512,0.0,0.0,349252,0.12147384615384617,True,False,True,False,True
523,0,"Lahoud, Mr. Sarkis",0.34656948982156316,0.0,0.0,2624,0.11115384615384616,True,False,False,False,True
524,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0.5476250314149284,0.0,0.16666666666666666,111361,0.8919876923076924,False,False,False,False,False
525,0,"Kassem, Mr. Fared",0.34656948982156316,0.0,0.0,2700,0.11121846153846154,True,False,False,False,True
526,0,"Farrell, Mr. James",0.5036441316913798,0.0,0.0,367232,0.11923076923076924,True,True,False,False,True
527,1,"Ridsdale, Miss. Lucy",0.6230208595124404,0.0,0.0,W./C. 14258,0.16153846153846155,False,False,True,True,False
529,0,"Salonen, Mr. Johan Werner",0.4847951746670017,0.0,0.0,3101296,0.12192307692307693,True,False,True,False,True
530,0,"Hocking, Mr. Richard George",0.2837396330736366,0.4,0.16666666666666666,29104,0.17692307692307693,True,False,True,True,False
531,1,"Quick, Miss. Phyllis May",0.01985423473234481,0.2,0.16666666666666666,26360,0.4,False,False,True,True,False
532,0,"Toufik, Mr. Nakli",0.34656948982156316,0.0,0.0,2641,0.11121846153846154,True,False,False,False,True
533,0,"Elias, Mr. Joseph Jr",0.20834380497612465,0.2,0.16666666666666666,2690,0.11121846153846154,True,False,False,False,True
534,1,"Peter, Mrs. Catherine (Catherine Rizk)",0.34656948982156316,0.0,0.3333333333333333,2668,0.3439738461538462,False,False,False,False,True
535,0,"Cacic, Miss. Marija",0.37170143252073384,0.0,0.0,315084,0.13326923076923078,False,False,True,False,True
536,1,"Hart, Miss. Eva Miriam",0.08268409148027142,0.0,0.3333333333333333,F.C.C. 13529,0.40384615384615385,False,False,True,True,False
537,0,"Butt, Major. Archibald Willingham",0.5601910027645137,0.0,0.0,113050,0.4084615384615385,True,False,True,False,False
539,0,"Risien, Mr. Samuel Beard",0.34656948982156316,0.0,0.0,364498,0.2230769230769231,True,False,True,False,True
540,1,"Frolicher, Miss. Hedwig Margaritha",0.2711736617240512,0.0,0.3333333333333333,13568,0.7615384615384616,False,False,False,False,False
542,0,"Andersson, Miss. Ingeborg Constanzia",0.10781603417944208,0.8,0.3333333333333333,347082,0.48115384615384615,False,False,True,False,True
543,0,"Andersson, Miss. Sigrid Elisabeth",0.1329479768786127,0.8,0.3333333333333333,347082,0.48115384615384615,False,False,True,False,True
544,1,"Beane, Mr. Edward",0.39683337521990447,0.2,0.0,2908,0.4,True,False,True,True,False
546,0,"Nicholson, Mr. Arthur Ernest",0.7989444584066349,0.0,0.0,693,0.4,True,False,True,False,False
547,1,"Beane, Mrs. Edward (Ethel Clarke)",0.2334757476752953,0.2,0.0,2908,0.4,False,False,True,True,False
548,1,"Padro y Manent, Mr. Julian",0.34656948982156316,0.0,0.0,SC/PARIS 2146,0.2132692307692308,True,False,False,True,False
549,0,"Goldsmith, Mr. Frank John",0.4093993465694898,0.2,0.16666666666666666,363291,0.31576923076923075,True,False,True,False,True
550,1,"Davies, Master. John Morgan Jr",0.09525006282985675,0.2,0.16666666666666666,C.A. 33112,0.5653846153846154,True,False,True,True,False
552,0,"Sharp, Mr. Percival James R",0.33400351847197784,0.0,0.0,244358,0.4,True,False,True,True,False
553,0,"O'Brien, Mr. Timothy",0.34656948982156316,0.0,0.0,330979,0.12044923076923078,True,True,False,False,True
554,1,"Leeni, Mr. Fahim (""Philip Zenni"")",0.2711736617240512,0.0,0.0,2620,0.11115384615384616,True,False,False,False,True
555,1,"Ohman, Miss. Velin",0.2711736617240512,0.0,0.0,347085,0.11961538461538462,False,False,True,False,True
556,0,"Wright, Mr. George",0.7738125157074642,0.0,0.0,113807,0.4084615384615385,True,False,True,False,False
557,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0.5978889168132697,0.2,0.0,11755,0.6092307692307692,False,False,False,False,False
560,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0.4470972606182458,0.2,0.0,345572,0.2676923076923077,False,False,True,False,True
561,0,"Morrow, Mr. Thomas Rowan",0.34656948982156316,0.0,0.0,372622,0.11923076923076924,True,True,False,False,True
562,0,"Sivic, Mr. Husein",0.49736114601658704,0.0,0.0,349251,0.12147384615384617,True,False,True,False,True
563,0,"Norman, Mr. Robert Douglas",0.34656948982156316,0.0,0.0,218629,0.2076923076923077,True,False,True,True,False
564,0,"Simmons, Mr. John",0.34656948982156316,0.0,0.0,SOTON/OQ 392082,0.12384615384615387,True,False,True,False,True
565,0,"Meanwell, Miss. (Marion Ogden)",0.34656948982156316,0.0,0.0,SOTON/O.Q. 392087,0.12384615384615387,False,False,True,False,True
566,0,"Davies, Mr. Alfred J",0.2963056044232219,0.4,0.0,A/4 48871,0.37153846153846154,True,False,True,False,True
567,0,"Stoytcheff, Mr. Ilia",0.2334757476752953,0.0,0.0,349205,0.12147384615384617,True,False,True,False,True
568,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",0.35913546117114853,0.0,0.6666666666666666,349909,0.3242307692307692,False,False,True,False,True
569,0,"Doharr, Mr. Tannous",0.34656948982156316,0.0,0.0,2686,0.11121846153846154,True,False,False,False,True
570,1,"Jonsson, Mr. Carl",0.39683337521990447,0.0,0.0,350417,0.12083384615384615,True,False,True,False,True
571,1,"Harris, Mr. George",0.7738125157074642,0.0,0.0,S.W./PP 752,0.16153846153846155,True,False,True,True,False
572,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0.6607187735611963,0.4,0.0,11769,0.7919876923076923,False,False,True,False,False
573,1,"Flynn, Mr. John Irwin (""Irving"")",0.4470972606182458,0.0,0.0,PC 17474,0.4059615384615385,True,False,True,False,False
574,1,"Kelly, Miss. Mary",0.34656948982156316,0.0,0.0,14312,0.11923076923076924,False,True,False,False,True
575,0,"Rush, Mr. Alfred George John",0.19577783362653933,0.0,0.0,A/4. 20589,0.12384615384615387,True,False,True,False,True
576,0,"Patchett, Mr. George",0.2334757476752953,0.0,0.0,358585,0.2230769230769231,True,False,True,False,True
577,1,"Garside, Miss. Ethel",0.4219653179190751,0.0,0.0,243880,0.2,False,False,True,True,False
578,1,"Silvey, Mrs. William Baird (Alice Munger)",0.4847951746670017,0.2,0.0,13507,0.86,False,False,True,False,False
579,0,"Caram, Mrs. Joseph (Maria Elias)",0.34656948982156316,0.2,0.0,2689,0.22243538461538462,False,False,False,False,True
580,1,"Jussila, Mr. Eiriik",0.39683337521990447,0.0,0.0,STON/O 2. 3101286,0.12192307692307693,True,False,True,False,True
581,1,"Christy, Miss. Julie Rachel",0.3088715757728072,0.2,0.16666666666666666,237789,0.46153846153846156,False,False,True,True,False
583,0,"Downton, Mr. William James",0.6732847449107816,0.0,0.0,28403,0.4,True,False,True,True,False
584,0,"Ross, Mr. John Hugo",0.4470972606182458,0.0,0.0,13049,0.6173076923076923,True,False,False,False,False
585,0,"Paulner, Mr. Uscher",0.34656948982156316,0.0,0.0,3411,0.13403846153846155,True,False,False,False,True
587,0,"Jarvis, Mr. John Denzil",0.5853229454636844,0.0,0.0,237565,0.23076923076923078,True,False,True,True,False
589,0,"Gilinski, Mr. Eliezer",0.2711736617240512,0.0,0.0,14973,0.12384615384615387,True,False,True,False,True
590,0,"Murdlin, Mr. Joseph",0.34656948982156316,0.0,0.0,A./5. 3235,0.12384615384615387,True,False,True,False,True
591,0,"Rintamaki, Mr. Matti",0.4345312892686604,0.0,0.0,STON/O 2. 3101273,0.10961538461538461,True,False,True,False,True
593,0,"Elsbury, Mr. William James",0.5853229454636844,0.0,0.0,A/5 3902,0.11153846153846154,True,False,True,False,True
594,0,"Bourke, Miss. Mary",0.34656948982156316,0.0,0.3333333333333333,364848,0.11923076923076924,False,True,False,False,True
595,0,"Chapman, Mr. John Henry",0.4596632319678311,0.2,0.0,SC/AH 29037,0.4,True,False,True,True,False
596,0,"Van Impe, Mr. Jean Baptiste",0.4470972606182458,0.2,0.16666666666666666,345773,0.37153846153846154,True,False,True,False,True
597,1,"Leitch, Miss. Jessie Wills",0.34656948982156316,0.0,0.0,248727,0.5076923076923077,False,False,True,True,False
598,0,"Johnson, Mr. Alfred",0.610454888162855,0.0,0.0,LINE,0.0,True,False,True,False,True
599,0,"Boulos, Mr. Hanna",0.34656948982156316,0.0,0.0,2664,0.11115384615384616,True,False,False,False,True
600,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0.610454888162855,0.2,0.0,PC 17485,0.8758338461538462,True,False,False,False,False
601,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",0.2963056044232219,0.4,0.16666666666666666,243847,0.4153846153846154,False,False,True,True,False
602,0,"Slabenoff, Mr. Petco",0.34656948982156316,0.0,0.0,349214,0.12147384615384617,True,False,True,False,True
603,0,"Harrington, Mr. Charles H",0.34656948982156316,0.0,0.0,113796,0.6523076923076924,True,False,True,False,False
604,0,"Torber, Mr. Ernst William",0.5476250314149284,0.0,0.0,364511,0.12384615384615387,True,False,True,False,True
605,1,"Homer, Mr. Harry (""Mr E Haven"")",0.4345312892686604,0.0,0.0,111426,0.4084615384615385,True,False,False,False,False
606,0,"Lindell, Mr. Edvard Bengtsson",0.4470972606182458,0.2,0.0,349910,0.23923076923076925,True,False,True,False,True
607,0,"Karaic, Mr. Milan",0.37170143252073384,0.0,0.0,349246,0.12147384615384617,True,False,True,False,True
608,1,"Daniel, Mr. Robert Williams",0.33400351847197784,0.0,0.0,113804,0.46923076923076923,True,False,True,False,False
609,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",0.2711736617240512,0.2,0.3333333333333333,SC/Paris 2123,0.63968,False,False,False,True,False
611,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0.4847951746670017,0.2,0.8333333333333333,347082,0.48115384615384615,False,False,True,False,True
612,0,"Jardin, Mr. Jose Neto",0.34656948982156316,0.0,0.0,SOTON/O.Q. 3101305,0.10846153846153847,True,False,True,False,True
613,1,"Murphy, Miss. Margaret Jane",0.34656948982156316,0.2,0.0,367230,0.23846153846153847,False,True,False,False,True
614,0,"Horgan, Mr. John",0.34656948982156316,0.0,0.0,370377,0.11923076923076924,True,True,False,False,True
615,0,"Brocklebank, Mr. William Alfred",0.4345312892686604,0.0,0.0,364512,0.12384615384615387,True,False,True,False,True
616,1,"Herman, Miss. Alice",0.2963056044232219,0.2,0.3333333333333333,220845,1.0,False,False,True,True,False
617,0,"Danbom, Mr. Ernst Gilbert",0.4219653179190751,0.2,0.16666666666666666,347080,0.22153846153846155,True,False,True,False,True
618,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0.32143754712239253,0.2,0.0,A/5. 3336,0.24769230769230774,False,False,True,False,True
619,1,"Becker, Miss. Marion Louise",0.04498617743151546,0.4,0.16666666666666666,230136,0.6000000000000001,False,False,True,True,False
620,0,"Gavey, Mr. Lawrence",0.32143754712239253,0.0,0.0,31028,0.16153846153846155,True,False,True,True,False
621,0,"Yasbeck, Mr. Antoni",0.33400351847197784,0.2,0.0,2659,0.2223723076923077,True,False,False,False,True
622,1,"Kimball, Mr. Edwin Nelson Jr",0.5224930887157577,0.2,0.0,11753,0.8085261538461539,True,False,True,False,False
623,1,"Nakid, Mr. Sahid",0.24604171902488062,0.2,0.16666666666666666,2653,0.24218,True,False,False,False,True
624,0,"Hansen, Mr. Henry Damsgaard",0.2586076903744659,0.0,0.0,350029,0.12083384615384615,True,False,True,False,True
625,0,"Bowen, Mr. David John ""Dai""",0.2586076903744659,0.0,0.0,54636,0.24769230769230774,True,False,True,False,True
626,0,"Sutton, Mr. Frederick",0.7612465443578789,0.0,0.0,36963,0.4972430769230769,True,False,True,False,False
627,0,"Kirkland, Rev. Charles Leonard",0.7109826589595376,0.0,0.0,219533,0.19,True,True,False,True,False
629,0,"Bostandyeff, Mr. Guentcho",0.32143754712239253,0.0,0.0,349224,0.12147384615384617,True,False,True,False,True
630,0,"O'Connell, Mr. Patrick D",0.34656948982156316,0.0,0.0,334912,0.11897384615384615,True,True,False,False,True
631,1,"Barkworth, Mr. Algernon Henry Wilson",1.0,0.0,0.0,27042,0.46153846153846156,True,False,True,False,False
632,0,"Lundahl, Mr. Johan Svensson",0.6355868308620256,0.0,0.0,347743,0.10852615384615386,True,False,True,False,True
633,1,"Stahelin-Maeglin, Dr. Max",0.39683337521990447,0.0,0.0,13214,0.46923076923076923,True,False,False,False,False
634,0,"Parr, Mr. William Henry Marsh",0.34656948982156316,0.0,0.0,112052,0.0,True,False,True,False,False
635,0,"Skoog, Miss. Mabel",0.10781603417944208,0.6000000000000001,0.3333333333333333,347088,0.42923076923076925,False,False,True,False,True
636,1,"Davis, Miss. Mary",0.34656948982156316,0.0,0.0,237668,0.2,False,False,True,True,False
637,0,"Leinonen, Mr. Antti Gustaf",0.39683337521990447,0.0,0.0,STON/O 2. 3101292,0.12192307692307693,True,False,True,False,True
638,0,"Collyer, Mr. Harvey",0.38426740387031916,0.2,0.16666666666666666,C.A. 31921,0.40384615384615385,True,False,True,True,False
639,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",0.5099271173661725,0.0,0.8333333333333333,3101295,0.6105769230769231,False,False,True,False,True
640,0,"Thorneycroft, Mr. Percival",0.34656948982156316,0.2,0.0,376564,0.24769230769230774,True,False,True,False,True
641,0,"Jensen, Mr. Hans Peder",0.24604171902488062,0.0,0.0,350050,0.12083384615384615,True,False,True,False,True
643,0,"Skoog, Miss. Margit Elizabeth",0.01985423473234481,0.6000000000000001,0.3333333333333333,347088,0.42923076923076925,False,False,True,False,True
644,1,"Foo, Mr. Choong",0.34656948982156316,0.0,0.0,1601,0.8691661538461539,True,False,True,False,True
645,1,"Baclini, Miss. Eugenie",0.0041467705453631576,0.4,0.16666666666666666,2666,0.29628153846153843,False,False,False,False,True
647,0,"Cor, Mr. Liudevit",0.2334757476752953,0.0,0.0,349231,0.12147384615384617,True,False,True,False,True
648,1,"Simonius-Blumer, Col. Oberst Alfons",0.6984166876099522,0.0,0.0,13213,0.5461538461538462,True,False,False,False,False
649,0,"Willey, Mr. Edward",0.34656948982156316,0.0,0.0,S.O./P.P. 751,0.11615384615384616,True,False,True,False,True
650,1,"Stanley, Miss. Amy Zillah Elsie",0.2837396330736366,0.0,0.0,CA. 2314,0.11615384615384616,False,False,True,False,True
651,0,"Mitkoff, Mr. Mito",0.34656948982156316,0.0,0.0,349221,0.12147384615384617,True,False,True,False,True
652,1,"Doling, Miss. Elsie",0.22090977632571,0.0,0.16666666666666666,231919,0.35384615384615387,False,False,True,True,False
653,0,"Kalvik, Mr. Johannes Halvorsen",0.2586076903744659,0.0,0.0,8475,0.1297430769230769,True,False,True,False,True
654,1,"O'Leary, Miss. Hanora ""Norah""",0.34656948982156316,0.0,0.0,330919,0.12044923076923078,False,True,False,False,True
655,0,"Hegarty, Miss. Hanora ""Nora""",0.22090977632571,0.0,0.0,365226,0.10384615384615385,False,True,False,False,True
657,0,"Radeff, Mr. Alexander",0.34656948982156316,0.0,0.0,349223,0.12147384615384617,True,False,True,False,True
658,0,"Bourke, Mrs. John (Catherine)",0.39683337521990447,0.2,0.16666666666666666,364849,0.23846153846153847,False,True,False,False,True
659,0,"Eitemiller, Mr. George Floyd",0.2837396330736366,0.0,0.0,29751,0.2,True,False,True,True,False
662,0,"Badt, Mr. Mohamed",0.49736114601658704,0.0,0.0,2623,0.11115384615384616,True,False,False,False,True
663,0,"Colley, Mr. Edward Pomeroy",0.5853229454636844,0.0,0.0,5727,0.39365384615384613,True,False,True,False,False
664,0,"Coleff, Mr. Peju",0.4470972606182458,0.0,0.0,349210,0.11532,True,False,True,False,True
665,1,"Lindqvist, Mr. Eino William",0.24604171902488062,0.2,0.0,STON/O 2. 3101285,0.12192307692307693,True,False,True,False,True
667,0,"Butler, Mr. Reginald Fenton",0.3088715757728072,0.0,0.0,234686,0.2,True,False,True,True,False
668,0,"Rommetvedt, Mr. Knud Paust",0.34656948982156316,0.0,0.0,312993,0.11961538461538462,True,False,True,False,True
669,0,"Cook, Mr. Jacob",0.5350590600653431,0.0,0.0,A/5 3536,0.12384615384615387,True,False,True,False,True
670,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0.34656948982156316,0.2,0.0,19996,0.8,False,False,True,False,False
671,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0.49736114601658704,0.2,0.16666666666666666,29750,0.6000000000000001,False,False,True,True,False
672,0,"Davidson, Mr. Thornton",0.38426740387031916,0.2,0.0,F.C. 12750,0.8,True,False,True,False,False
673,0,"Mitchell, Mr. Henry Michael",0.8743402865041467,0.0,0.0,C.A. 24580,0.16153846153846155,True,False,True,True,False
674,1,"Wilhelms, Mr. Charles",0.38426740387031916,0.0,0.0,244270,0.2,True,False,True,True,False
675,0,"Watson, Mr. Ennis Hastings",0.34656948982156316,0.0,0.0,239856,0.0,True,False,True,True,False
676,0,"Edvardsson, Mr. Gustaf Hjalmar",0.22090977632571,0.0,0.0,349912,0.11961538461538462,True,False,True,False,True
677,0,"Sawyer, Mr. Frederick Charles",0.30258859009801453,0.0,0.0,342826,0.12384615384615387,True,False,True,False,True
678,1,"Turja, Miss. Anna Sofia",0.22090977632571,0.0,0.0,4138,0.15141076923076924,False,False,True,False,True
679,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",0.5350590600653431,0.2,1.0,CA 2144,0.7215384615384616,False,False,True,False,True
681,0,"Peters, Miss. Katie",0.34656948982156316,0.0,0.0,330935,0.12519230769230769,False,True,False,False,True
683,0,"Olsvigen, Mr. Thor Anderson",0.24604171902488062,0.0,0.0,6563,0.14192307692307693,True,False,True,False,True
684,0,"Goodwin, Mr. Charles Edward",0.17064589092736868,1.0,0.3333333333333333,CA 2144,0.7215384615384616,True,False,True,False,True
685,0,"Brown, Mr. Thomas William Solomon",0.7486805730082936,0.2,0.16666666666666666,29750,0.6000000000000001,True,False,True,True,False
686,0,"Laroche, Mr. Joseph Philippe Lemercier",0.3088715757728072,0.2,0.3333333333333333,SC/Paris 2123,0.63968,True,False,False,True,False
687,0,"Panula, Mr. Jaako Arnold",0.17064589092736868,0.8,0.16666666666666666,3101295,0.6105769230769231,True,False,True,False,True
688,0,"Dakic, Mr. Branko",0.2334757476752953,0.0,0.0,349228,0.15647384615384616,True,False,True,False,True
689,0,"Fischer, Mr. Eberhard Thelander",0.22090977632571,0.0,0.0,350036,0.11993538461538462,True,False,True,False,True
691,1,"Dick, Mr. Albert Adrian",0.38426740387031916,0.2,0.0,17474,0.8769230769230769,True,False,True,False,False
692,1,"Karun, Miss. Manca",0.04498617743151546,0.0,0.16666666666666666,349256,0.20641076923076926,False,False,False,False,True
693,1,"Lam, Mr. Ali",0.34656948982156316,0.0,0.0,1601,0.8691661538461539,True,False,True,False,True
694,0,"Saad, Mr. Khalil",0.3088715757728072,0.0,0.0,2672,0.11115384615384616,True,False,False,False,True
695,0,"Weir, Col. John",0.7486805730082936,0.0,0.0,113800,0.4084615384615385,True,False,True,False,False
696,0,"Chapman, Mr. Charles Henry",0.648152802211611,0.0,0.0,248731,0.2076923076923077,True,False,True,True,False
697,0,"Kelly, Mr. James",0.5476250314149284,0.0,0.0,363592,0.12384615384615387,True,False,True,False,True
698,1,"Mullens, Miss. Katherine ""Katie""",0.34656948982156316,0.0,0.0,35852,0.11897384615384615,False,True,False,False,True
700,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0.5224930887157577,0.0,0.0,348121,0.11769230769230771,True,False,True,False,True
702,1,"Silverthorne, Mr. Spencer Victor",0.4345312892686604,0.0,0.0,PC 17475,0.40442307692307694,True,False,True,False,False
703,0,"Barbara, Miss. Saiide",0.22090977632571,0.0,0.16666666666666666,2691,0.2223723076923077,False,False,False,False,True
704,0,"Gallagher, Mr. Martin",0.3088715757728072,0.0,0.0,36864,0.11910307692307692,True,True,False,False,True
705,0,"Hansen, Mr. Henrik Juul",0.32143754712239253,0.2,0.0,350025,0.12083384615384615,True,False,True,False,True
706,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0.4847951746670017,0.0,0.0,250655,0.4,True,False,True,True,False
707,1,"Kelly, Mrs. Florence ""Fannie""",0.5601910027645137,0.0,0.0,223596,0.2076923076923077,False,False,True,True,False
708,1,"Calderhead, Mr. Edward Pennington",0.5224930887157577,0.0,0.0,PC 17476,0.40442307692307694,True,False,True,False,False
710,1,"Moubarek, Master. Halim Gonios (""William George"")",0.34656948982156316,0.2,0.16666666666666666,2661,0.23455076923076923,True,False,False,False,True
711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0.2963056044232219,0.0,0.0,PC 17482,0.7616030769230769,False,False,False,False,False
712,0,"Klaber, Mr. Herman",0.34656948982156316,0.0,0.0,113028,0.4084615384615385,True,False,True,False,False
713,1,"Taylor, Mr. Elmer Zebley",0.5978889168132697,0.2,0.0,19996,0.8,True,False,True,False,False
714,0,"Larsson, Mr. August Viktor",0.35913546117114853,0.0,0.0,7545,0.1458969230769231,True,False,True,False,True
715,0,"Greenberg, Mr. Samuel",0.648152802211611,0.0,0.0,250647,0.2,True,False,True,True,False
716,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",0.2334757476752953,0.0,0.0,348124,0.11769230769230771,True,False,True,False,True
718,1,"Troutt, Miss. Edwina Celia ""Winnie""",0.33400351847197784,0.0,0.0,34218,0.16153846153846155,False,False,True,True,False
719,0,"McEvoy, Mr. Michael",0.34656948982156316,0.0,0.0,36568,0.23846153846153847,True,True,False,False,True
720,0,"Johnson, Mr. Malkolm Joackim",0.4093993465694898,0.0,0.0,347062,0.11961538461538462,True,False,True,False,True
721,1,"Harper, Miss. Annie Jessie ""Nina""",0.0701181201306861,0.0,0.16666666666666666,248727,0.5076923076923077,False,False,True,True,False
722,0,"Jensen, Mr. Svend Lauritz",0.20834380497612465,0.2,0.0,350048,0.10852615384615386,True,False,True,False,True
723,0,"Gillespie, Mr. William Henry",0.4219653179190751,0.0,0.0,12233,0.2,True,False,True,True,False
724,0,"Hodges, Mr. Henry Price",0.6230208595124404,0.0,0.0,250643,0.2,True,False,True,True,False
725,1,"Chambers, Mr. Norman Campbell",0.33400351847197784,0.2,0.0,113806,0.816923076923077,True,False,True,False,False
726,0,"Oreskovic, Mr. Luka",0.24604171902488062,0.0,0.0,315094,0.13326923076923078,True,False,True,False,True
727,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0.37170143252073384,0.6000000000000001,0.0,31027,0.3230769230769231,False,False,True,True,False
728,1,"Mannion, Miss. Margareth",0.34656948982156316,0.0,0.0,36866,0.11903846153846154,False,True,False,False,True
729,0,"Bryhl, Mr. Kurt Arnold Gottfrid",0.3088715757728072,0.2,0.0,236853,0.4,True,False,True,True,False
730,0,"Ilmakangas, Miss. Pieta Sofia",0.3088715757728072,0.2,0.0,STON/O2. 3101271,0.12192307692307693,False,False,True,False,True
732,0,"Hassan, Mr. Houssein G N",0.1329479768786127,0.0,0.0,2699,0.2890384615384616,True,False,False,False,True
733,0,"Knight, Mr. Robert J",0.34656948982156316,0.0,0.0,239855,0.0,True,False,True,True,False
734,0,"Berriman, Mr. William John",0.2837396330736366,0.0,0.0,28425,0.2,True,False,True,True,False
735,0,"Troupiansky, Mr. Moses Aaron",0.2837396330736366,0.0,0.0,233639,0.2,True,False,True,True,False
736,0,"Williams, Mr. Leslie",0.35285247549635584,0.0,0.0,54636,0.24769230769230774,True,False,True,False,True
737,0,"Ford, Mrs. Edward (Margaret Ann Watson)",0.5978889168132697,0.2,0.5,W./C. 6608,0.5288461538461539,False,False,True,False,True
739,0,"Ivanoff, Mr. Kanio",0.34656948982156316,0.0,0.0,349201,0.12147384615384617,True,False,True,False,True
740,0,"Nankoff, Mr. Minko",0.34656948982156316,0.0,0.0,349218,0.12147384615384617,True,False,True,False,True
741,1,"Hawksford, Mr. Walter James",0.34656948982156316,0.0,0.0,16988,0.46153846153846156,True,False,True,False,False
744,0,"McNamee, Mr. Neal",0.2963056044232219,0.2,0.0,376566,0.24769230769230774,True,False,True,False,True
745,1,"Stranden, Mr. Juho",0.38426740387031916,0.0,0.0,STON/O 2. 3101288,0.12192307692307693,True,False,True,False,True
747,0,"Abbott, Mr. Rossmore Edward",0.19577783362653933,0.2,0.16666666666666666,C.A. 2673,0.31153846153846154,True,False,True,False,True
748,1,"Sinkkonen, Miss. Anna",0.37170143252073384,0.0,0.0,250648,0.2,False,False,True,True,False
749,0,"Marvin, Mr. Daniel Warner",0.2334757476752953,0.2,0.0,113773,0.816923076923077,True,False,True,False,False
750,0,"Connaghton, Mr. Michael",0.38426740387031916,0.0,0.0,335097,0.11923076923076924,True,True,False,False,True
751,1,"Wells, Miss. Joan",0.04498617743151546,0.2,0.16666666666666666,29103,0.35384615384615387,False,False,True,True,False
752,1,"Moor, Master. Meier",0.0701181201306861,0.0,0.16666666666666666,392096,0.19192307692307692,True,False,True,False,True
753,0,"Vande Velde, Mr. Johannes Joseph",0.4093993465694898,0.0,0.0,345780,0.14615384615384616,True,False,True,False,True
754,0,"Jonkoff, Mr. Lalio",0.2837396330736366,0.0,0.0,349204,0.12147384615384617,True,False,True,False,True
755,1,"Herman, Mrs. Samuel (Jane Laver)",0.5978889168132697,0.2,0.3333333333333333,220845,1.0,False,False,True,True,False
756,1,"Hamalainen, Master. Viljo",0.003141492837396331,0.2,0.16666666666666666,250649,0.2230769230769231,True,False,True,True,False
757,0,"Carlsson, Mr. August Sigfrid",0.34656948982156316,0.0,0.0,350042,0.11993538461538462,True,False,True,False,True
758,0,"Bailey, Mr. Percy Andrew",0.22090977632571,0.0,0.0,29108,0.17692307692307693,True,False,True,True,False
